id,Rings
106157,9
106158,9
106159,9
106160,9
106161,9
106162,9
106163,9
106164,9
106165,9
106166,9
106167,9
106168,9
106169,9
106170,9
106171,9
106172,9
106173,9
106174,9
106175,9
106176,9
106177,9
106178,9
106179,9
106180,9
106181,9
106182,9
106183,9
106184,9
106185,9
106186,9
106187,9
106188,9
106189,9
106190,9
106191,9
106192,9
106193,9
106194,9
106195,9
106196,9
106197,9
106198,9
106199,9
106200,9
106201,9
106202,9
106203,9
106204,9
106205,9
106206,9
106207,9
106208,9
106209,9
106210,9
106211,9
106212,9
106213,9
106214,9
106215,9
106216,9
106217,9
106218,9
106219,9
106220,9
106221,9
106222,9
106223,9
106224,9
106225,9
106226,9
106227,9
106228,9
106229,9
106230,9
106231,9
106232,9
106233,9
106234,9
106235,9
106236,9
106237,9
106238,9
106239,9
106240,9
106241,9
106242,9
106243,9
106244,9
106245,9
106246,9
106247,9
106248,9
106249,9
106250,9
106251,9
106252,9
106253,9
106254,9
106255,9
106256,9
106257,9
106258,9
106259,9
106260,9
106261,9
106262,9
106263,9
106264,9
106265,9
106266,9
106267,9
106268,9
106269,9
106270,9
106271,9
106272,9
106273,9
106274,9
106275,9
106276,9
106277,9
106278,9
106279,9
106280,9
106281,9
106282,9
106283,9
106284,9
106285,9
106286,9
106287,9
106288,9
106289,9
106290,9
106291,9
106292,9
106293,9
106294,9
106295,9
106296,9
106297,9
106298,9
106299,9
106300,9
106301,9
106302,9
106303,9
106304,9
106305,9
106306,9
106307,9
106308,9
106309,9
106310,9
106311,9
106312,9
106313,9
106314,9
106315,9
106316,9
106317,9
106318,9
106319,9
106320,9
106321,9
106322,9
106323,9
106324,9
106325,9
106326,9
106327,9
106328,9
106329,9
106330,9
106331,9
106332,9
106333,9
106334,9
106335,9
106336,9
106337,9
106338,9
106339,9
106340,9
106341,9
106342,9
106343,9
106344,9
106345,9
106346,9
106347,9
106348,9
106349,9
106350,9
106351,9
106352,9
106353,9
106354,9
106355,9
106356,9
106357,9
106358,9
106359,9
106360,9
106361,9
106362,9
106363,9
106364,9
106365,9
106366,9
106367,9
106368,9
106369,9
106370,9
106371,9
106372,9
106373,9
106374,9
106375,9
106376,9
106377,9
106378,9
106379,9
106380,9
106381,9
106382,9
106383,9
106384,9
106385,9
106386,9
106387,9
106388,9
106389,9
106390,9
106391,9
106392,9
106393,9
106394,9
106395,9
106396,9
106397,9
106398,9
106399,9
106400,9
106401,9
106402,9
106403,9
106404,9
106405,9
106406,9
106407,9
106408,9
106409,9
106410,9
106411,9
106412,9
106413,9
106414,9
106415,9
106416,9
106417,9
106418,9
106419,9
106420,9
106421,9
106422,9
106423,9
106424,9
106425,9
106426,9
106427,9
106428,9
106429,9
106430,9
106431,9
106432,9
106433,9
106434,9
106435,9
106436,9
106437,9
106438,9
106439,9
106440,9
106441,9
106442,9
106443,9
106444,9
106445,9
106446,9
106447,9
106448,9
106449,9
106450,9
106451,9
106452,9
106453,9
106454,9
106455,9
106456,9
106457,9
106458,9
106459,9
106460,9
106461,9
106462,9
106463,9
106464,9
106465,9
106466,9
106467,9
106468,9
106469,9
106470,9
106471,9
106472,9
106473,9
106474,9
106475,9
106476,9
106477,9
106478,9
106479,9
106480,9
106481,9
106482,9
106483,9
106484,9
106485,9
106486,9
106487,9
106488,9
106489,9
106490,9
106491,9
106492,9
106493,9
106494,9
106495,9
106496,9
106497,9
106498,9
106499,9
106500,9
106501,9
106502,9
106503,9
106504,9
106505,9
106506,9
106507,9
106508,9
106509,9
106510,9
106511,9
106512,9
106513,9
106514,9
106515,9
106516,9
106517,9
106518,9
106519,9
106520,9
106521,9
106522,9
106523,9
106524,9
106525,9
106526,9
106527,9
106528,9
106529,9
106530,9
106531,9
106532,9
106533,9
106534,9
106535,9
106536,9
106537,9
106538,9
106539,9
106540,9
106541,9
106542,9
106543,9
106544,9
106545,9
106546,9
106547,9
106548,9
106549,9
106550,9
106551,9
106552,9
106553,9
106554,9
106555,9
106556,9
106557,9
106558,9
106559,9
106560,9
106561,9
106562,9
106563,9
106564,9
106565,9
106566,9
106567,9
106568,9
106569,9
106570,9
106571,9
106572,9
106573,9
106574,9
106575,9
106576,9
106577,9
106578,9
106579,9
106580,9
106581,9
106582,9
106583,9
106584,9
106585,9
106586,9
106587,9
106588,9
106589,9
106590,9
106591,9
106592,9
106593,9
106594,9
106595,9
106596,9
106597,9
106598,9
106599,9
106600,9
106601,9
106602,9
106603,9
106604,9
106605,9
106606,9
106607,9
106608,9
106609,9
106610,9
106611,9
106612,9
106613,9
106614,9
106615,9
106616,9
106617,9
106618,9
106619,9
106620,9
106621,9
106622,9
106623,9
106624,9
106625,9
106626,9
106627,9
106628,9
106629,9
106630,9
106631,9
106632,9
106633,9
106634,9
106635,9
106636,9
106637,9
106638,9
106639,9
106640,9
106641,9
106642,9
106643,9
106644,9
106645,9
106646,9
106647,9
106648,9
106649,9
106650,9
106651,9
106652,9
106653,9
106654,9
106655,9
106656,9
106657,9
106658,9
106659,9
106660,9
106661,9
106662,9
106663,9
106664,9
106665,9
106666,9
106667,9
106668,9
106669,9
106670,9
106671,9
106672,9
106673,9
106674,9
106675,9
106676,9
106677,9
106678,9
106679,9
106680,9
106681,9
106682,9
106683,9
106684,9
106685,9
106686,9
106687,9
106688,9
106689,9
106690,9
106691,9
106692,9
106693,9
106694,9
106695,9
106696,9
106697,9
106698,9
106699,9
106700,9
106701,9
106702,9
106703,9
106704,9
106705,9
106706,9
106707,9
106708,9
106709,9
106710,9
106711,9
106712,9
106713,9
106714,9
106715,9
106716,9
106717,9
106718,9
106719,9
106720,9
106721,9
106722,9
106723,9
106724,9
106725,9
106726,9
106727,9
106728,9
106729,9
106730,9
106731,9
106732,9
106733,9
106734,9
106735,9
106736,9
106737,9
106738,9
106739,9
106740,9
106741,9
106742,9
106743,9
106744,9
106745,9
106746,9
106747,9
106748,9
106749,9
106750,9
106751,9
106752,9
106753,9
106754,9
106755,9
106756,9
106757,9
106758,9
106759,9
106760,9
106761,9
106762,9
106763,9
106764,9
106765,9
106766,9
106767,9
106768,9
106769,9
106770,9
106771,9
106772,9
106773,9
106774,9
106775,9
106776,9
106777,9
106778,9
106779,9
106780,9
106781,9
106782,9
106783,9
106784,9
106785,9
106786,9
106787,9
106788,9
106789,9
106790,9
106791,9
106792,9
106793,9
106794,9
106795,9
106796,9
106797,9
106798,9
106799,9
106800,9
106801,9
106802,9
106803,9
106804,9
106805,9
106806,9
106807,9
106808,9
106809,9
106810,9
106811,9
106812,9
106813,9
106814,9
106815,9
106816,9
106817,9
106818,9
106819,9
106820,9
106821,9
106822,9
106823,9
106824,9
106825,9
106826,9
106827,9
106828,9
106829,9
106830,9
106831,9
106832,9
106833,9
106834,9
106835,9
106836,9
106837,9
106838,9
106839,9
106840,9
106841,9
106842,9
106843,9
106844,9
106845,9
106846,9
106847,9
106848,9
106849,9
106850,9
106851,9
106852,9
106853,9
106854,9
106855,9
106856,9
106857,9
106858,9
106859,9
106860,9
106861,9
106862,9
106863,9
106864,9
106865,9
106866,9
106867,9
106868,9
106869,9
106870,9
106871,9
106872,9
106873,9
106874,9
106875,9
106876,9
106877,9
106878,9
106879,9
106880,9
106881,9
106882,9
106883,9
106884,9
106885,9
106886,9
106887,9
106888,9
106889,9
106890,9
106891,9
106892,9
106893,9
106894,9
106895,9
106896,9
106897,9
106898,9
106899,9
106900,9
106901,9
106902,9
106903,9
106904,9
106905,9
106906,9
106907,9
106908,9
106909,9
106910,9
106911,9
106912,9
106913,9
106914,9
106915,9
106916,9
106917,9
106918,9
106919,9
106920,9
106921,9
106922,9
106923,9
106924,9
106925,9
106926,9
106927,9
106928,9
106929,9
106930,9
106931,9
106932,9
106933,9
106934,9
106935,9
106936,9
106937,9
106938,9
106939,9
106940,9
106941,9
106942,9
106943,9
106944,9
106945,9
106946,9
106947,9
106948,9
106949,9
106950,9
106951,9
106952,9
106953,9
106954,9
106955,9
106956,9
106957,9
106958,9
106959,9
106960,9
106961,9
106962,9
106963,9
106964,9
106965,9
106966,9
106967,9
106968,9
106969,9
106970,9
106971,9
106972,9
106973,9
106974,9
106975,9
106976,9
106977,9
106978,9
106979,9
106980,9
106981,9
106982,9
106983,9
106984,9
106985,9
106986,9
106987,9
106988,9
106989,9
106990,9
106991,9
106992,9
106993,9
106994,9
106995,9
106996,9
106997,9
106998,9
106999,9
107000,9
107001,9
107002,9
107003,9
107004,9
107005,9
107006,9
107007,9
107008,9
107009,9
107010,9
107011,9
107012,9
107013,9
107014,9
107015,9
107016,9
107017,9
107018,9
107019,9
107020,9
107021,9
107022,9
107023,9
107024,9
107025,9
107026,9
107027,9
107028,9
107029,9
107030,9
107031,9
107032,9
107033,9
107034,9
107035,9
107036,9
107037,9
107038,9
107039,9
107040,9
107041,9
107042,9
107043,9
107044,9
107045,9
107046,9
107047,9
107048,9
107049,9
107050,9
107051,9
107052,9
107053,9
107054,9
107055,9
107056,9
107057,9
107058,9
107059,9
107060,9
107061,9
107062,9
107063,9
107064,9
107065,9
107066,9
107067,9
107068,9
107069,9
107070,9
107071,9
107072,9
107073,9
107074,9
107075,9
107076,9
107077,9
107078,9
107079,9
107080,9
107081,9
107082,9
107083,9
107084,9
107085,9
107086,9
107087,9
107088,9
107089,9
107090,9
107091,9
107092,9
107093,9
107094,9
107095,9
107096,9
107097,9
107098,9
107099,9
107100,9
107101,9
107102,9
107103,9
107104,9
107105,9
107106,9
107107,9
107108,9
107109,9
107110,9
107111,9
107112,9
107113,9
107114,9
107115,9
107116,9
107117,9
107118,9
107119,9
107120,9
107121,9
107122,9
107123,9
107124,9
107125,9
107126,9
107127,9
107128,9
107129,9
107130,9
107131,9
107132,9
107133,9
107134,9
107135,9
107136,9
107137,9
107138,9
107139,9
107140,9
107141,9
107142,9
107143,9
107144,9
107145,9
107146,9
107147,9
107148,9
107149,9
107150,9
107151,9
107152,9
107153,9
107154,9
107155,9
107156,9
107157,9
107158,9
107159,9
107160,9
107161,9
107162,9
107163,9
107164,9
107165,9
107166,9
107167,9
107168,9
107169,9
107170,9
107171,9
107172,9
107173,9
107174,9
107175,9
107176,9
107177,9
107178,9
107179,9
107180,9
107181,9
107182,9
107183,9
107184,9
107185,9
107186,9
107187,9
107188,9
107189,9
107190,9
107191,9
107192,9
107193,9
107194,9
107195,9
107196,9
107197,9
107198,9
107199,9
107200,9
107201,9
107202,9
107203,9
107204,9
107205,9
107206,9
107207,9
107208,9
107209,9
107210,9
107211,9
107212,9
107213,9
107214,9
107215,9
107216,9
107217,9
107218,9
107219,9
107220,9
107221,9
107222,9
107223,9
107224,9
107225,9
107226,9
107227,9
107228,9
107229,9
107230,9
107231,9
107232,9
107233,9
107234,9
107235,9
107236,9
107237,9
107238,9
107239,9
107240,9
107241,9
107242,9
107243,9
107244,9
107245,9
107246,9
107247,9
107248,9
107249,9
107250,9
107251,9
107252,9
107253,9
107254,9
107255,9
107256,9
107257,9
107258,9
107259,9
107260,9
107261,9
107262,9
107263,9
107264,9
107265,9
107266,9
107267,9
107268,9
107269,9
107270,9
107271,9
107272,9
107273,9
107274,9
107275,9
107276,9
107277,9
107278,9
107279,9
107280,9
107281,9
107282,9
107283,9
107284,9
107285,9
107286,9
107287,9
107288,9
107289,9
107290,9
107291,9
107292,9
107293,9
107294,9
107295,9
107296,9
107297,9
107298,9
107299,9
107300,9
107301,9
107302,9
107303,9
107304,9
107305,9
107306,9
107307,9
107308,9
107309,9
107310,9
107311,9
107312,9
107313,9
107314,9
107315,9
107316,9
107317,9
107318,9
107319,9
107320,9
107321,9
107322,9
107323,9
107324,9
107325,9
107326,9
107327,9
107328,9
107329,9
107330,9
107331,9
107332,9
107333,9
107334,9
107335,9
107336,9
107337,9
107338,9
107339,9
107340,9
107341,9
107342,9
107343,9
107344,9
107345,9
107346,9
107347,9
107348,9
107349,9
107350,9
107351,9
107352,9
107353,9
107354,9
107355,9
107356,9
107357,9
107358,9
107359,9
107360,9
107361,9
107362,9
107363,9
107364,9
107365,9
107366,9
107367,9
107368,9
107369,9
107370,9
107371,9
107372,9
107373,9
107374,9
107375,9
107376,9
107377,9
107378,9
107379,9
107380,9
107381,9
107382,9
107383,9
107384,9
107385,9
107386,9
107387,9
107388,9
107389,9
107390,9
107391,9
107392,9
107393,9
107394,9
107395,9
107396,9
107397,9
107398,9
107399,9
107400,9
107401,9
107402,9
107403,9
107404,9
107405,9
107406,9
107407,9
107408,9
107409,9
107410,9
107411,9
107412,9
107413,9
107414,9
107415,9
107416,9
107417,9
107418,9
107419,9
107420,9
107421,9
107422,9
107423,9
107424,9
107425,9
107426,9
107427,9
107428,9
107429,9
107430,9
107431,9
107432,9
107433,9
107434,9
107435,9
107436,9
107437,9
107438,9
107439,9
107440,9
107441,9
107442,9
107443,9
107444,9
107445,9
107446,9
107447,9
107448,9
107449,9
107450,9
107451,9
107452,9
107453,9
107454,9
107455,9
107456,9
107457,9
107458,9
107459,9
107460,9
107461,9
107462,9
107463,9
107464,9
107465,9
107466,9
107467,9
107468,9
107469,9
107470,9
107471,9
107472,9
107473,9
107474,9
107475,9
107476,9
107477,9
107478,9
107479,9
107480,9
107481,9
107482,9
107483,9
107484,9
107485,9
107486,9
107487,9
107488,9
107489,9
107490,9
107491,9
107492,9
107493,9
107494,9
107495,9
107496,9
107497,9
107498,9
107499,9
107500,9
107501,9
107502,9
107503,9
107504,9
107505,9
107506,9
107507,9
107508,9
107509,9
107510,9
107511,9
107512,9
107513,9
107514,9
107515,9
107516,9
107517,9
107518,9
107519,9
107520,9
107521,9
107522,9
107523,9
107524,9
107525,9
107526,9
107527,9
107528,9
107529,9
107530,9
107531,9
107532,9
107533,9
107534,9
107535,9
107536,9
107537,9
107538,9
107539,9
107540,9
107541,9
107542,9
107543,9
107544,9
107545,9
107546,9
107547,9
107548,9
107549,9
107550,9
107551,9
107552,9
107553,9
107554,9
107555,9
107556,9
107557,9
107558,9
107559,9
107560,9
107561,9
107562,9
107563,9
107564,9
107565,9
107566,9
107567,9
107568,9
107569,9
107570,9
107571,9
107572,9
107573,9
107574,9
107575,9
107576,9
107577,9
107578,9
107579,9
107580,9
107581,9
107582,9
107583,9
107584,9
107585,9
107586,9
107587,9
107588,9
107589,9
107590,9
107591,9
107592,9
107593,9
107594,9
107595,9
107596,9
107597,9
107598,9
107599,9
107600,9
107601,9
107602,9
107603,9
107604,9
107605,9
107606,9
107607,9
107608,9
107609,9
107610,9
107611,9
107612,9
107613,9
107614,9
107615,9
107616,9
107617,9
107618,9
107619,9
107620,9
107621,9
107622,9
107623,9
107624,9
107625,9
107626,9
107627,9
107628,9
107629,9
107630,9
107631,9
107632,9
107633,9
107634,9
107635,9
107636,9
107637,9
107638,9
107639,9
107640,9
107641,9
107642,9
107643,9
107644,9
107645,9
107646,9
107647,9
107648,9
107649,9
107650,9
107651,9
107652,9
107653,9
107654,9
107655,9
107656,9
107657,9
107658,9
107659,9
107660,9
107661,9
107662,9
107663,9
107664,9
107665,9
107666,9
107667,9
107668,9
107669,9
107670,9
107671,9
107672,9
107673,9
107674,9
107675,9
107676,9
107677,9
107678,9
107679,9
107680,9
107681,9
107682,9
107683,9
107684,9
107685,9
107686,9
107687,9
107688,9
107689,9
107690,9
107691,9
107692,9
107693,9
107694,9
107695,9
107696,9
107697,9
107698,9
107699,9
107700,9
107701,9
107702,9
107703,9
107704,9
107705,9
107706,9
107707,9
107708,9
107709,9
107710,9
107711,9
107712,9
107713,9
107714,9
107715,9
107716,9
107717,9
107718,9
107719,9
107720,9
107721,9
107722,9
107723,9
107724,9
107725,9
107726,9
107727,9
107728,9
107729,9
107730,9
107731,9
107732,9
107733,9
107734,9
107735,9
107736,9
107737,9
107738,9
107739,9
107740,9
107741,9
107742,9
107743,9
107744,9
107745,9
107746,9
107747,9
107748,9
107749,9
107750,9
107751,9
107752,9
107753,9
107754,9
107755,9
107756,9
107757,9
107758,9
107759,9
107760,9
107761,9
107762,9
107763,9
107764,9
107765,9
107766,9
107767,9
107768,9
107769,9
107770,9
107771,9
107772,9
107773,9
107774,9
107775,9
107776,9
107777,9
107778,9
107779,9
107780,9
107781,9
107782,9
107783,9
107784,9
107785,9
107786,9
107787,9
107788,9
107789,9
107790,9
107791,9
107792,9
107793,9
107794,9
107795,9
107796,9
107797,9
107798,9
107799,9
107800,9
107801,9
107802,9
107803,9
107804,9
107805,9
107806,9
107807,9
107808,9
107809,9
107810,9
107811,9
107812,9
107813,9
107814,9
107815,9
107816,9
107817,9
107818,9
107819,9
107820,9
107821,9
107822,9
107823,9
107824,9
107825,9
107826,9
107827,9
107828,9
107829,9
107830,9
107831,9
107832,9
107833,9
107834,9
107835,9
107836,9
107837,9
107838,9
107839,9
107840,9
107841,9
107842,9
107843,9
107844,9
107845,9
107846,9
107847,9
107848,9
107849,9
107850,9
107851,9
107852,9
107853,9
107854,9
107855,9
107856,9
107857,9
107858,9
107859,9
107860,9
107861,9
107862,9
107863,9
107864,9
107865,9
107866,9
107867,9
107868,9
107869,9
107870,9
107871,9
107872,9
107873,9
107874,9
107875,9
107876,9
107877,9
107878,9
107879,9
107880,9
107881,9
107882,9
107883,9
107884,9
107885,9
107886,9
107887,9
107888,9
107889,9
107890,9
107891,9
107892,9
107893,9
107894,9
107895,9
107896,9
107897,9
107898,9
107899,9
107900,9
107901,9
107902,9
107903,9
107904,9
107905,9
107906,9
107907,9
107908,9
107909,9
107910,9
107911,9
107912,9
107913,9
107914,9
107915,9
107916,9
107917,9
107918,9
107919,9
107920,9
107921,9
107922,9
107923,9
107924,9
107925,9
107926,9
107927,9
107928,9
107929,9
107930,9
107931,9
107932,9
107933,9
107934,9
107935,9
107936,9
107937,9
107938,9
107939,9
107940,9
107941,9
107942,9
107943,9
107944,9
107945,9
107946,9
107947,9
107948,9
107949,9
107950,9
107951,9
107952,9
107953,9
107954,9
107955,9
107956,9
107957,9
107958,9
107959,9
107960,9
107961,9
107962,9
107963,9
107964,9
107965,9
107966,9
107967,9
107968,9
107969,9
107970,9
107971,9
107972,9
107973,9
107974,9
107975,9
107976,9
107977,9
107978,9
107979,9
107980,9
107981,9
107982,9
107983,9
107984,9
107985,9
107986,9
107987,9
107988,9
107989,9
107990,9
107991,9
107992,9
107993,9
107994,9
107995,9
107996,9
107997,9
107998,9
107999,9
108000,9
108001,9
108002,9
108003,9
108004,9
108005,9
108006,9
108007,9
108008,9
108009,9
108010,9
108011,9
108012,9
108013,9
108014,9
108015,9
108016,9
108017,9
108018,9
108019,9
108020,9
108021,9
108022,9
108023,9
108024,9
108025,9
108026,9
108027,9
108028,9
108029,9
108030,9
108031,9
108032,9
108033,9
108034,9
108035,9
108036,9
108037,9
108038,9
108039,9
108040,9
108041,9
108042,9
108043,9
108044,9
108045,9
108046,9
108047,9
108048,9
108049,9
108050,9
108051,9
108052,9
108053,9
108054,9
108055,9
108056,9
108057,9
108058,9
108059,9
108060,9
108061,9
108062,9
108063,9
108064,9
108065,9
108066,9
108067,9
108068,9
108069,9
108070,9
108071,9
108072,9
108073,9
108074,9
108075,9
108076,9
108077,9
108078,9
108079,9
108080,9
108081,9
108082,9
108083,9
108084,9
108085,9
108086,9
108087,9
108088,9
108089,9
108090,9
108091,9
108092,9
108093,9
108094,9
108095,9
108096,9
108097,9
108098,9
108099,9
108100,9
108101,9
108102,9
108103,9
108104,9
108105,9
108106,9
108107,9
108108,9
108109,9
108110,9
108111,9
108112,9
108113,9
108114,9
108115,9
108116,9
108117,9
108118,9
108119,9
108120,9
108121,9
108122,9
108123,9
108124,9
108125,9
108126,9
108127,9
108128,9
108129,9
108130,9
108131,9
108132,9
108133,9
108134,9
108135,9
108136,9
108137,9
108138,9
108139,9
108140,9
108141,9
108142,9
108143,9
108144,9
108145,9
108146,9
108147,9
108148,9
108149,9
108150,9
108151,9
108152,9
108153,9
108154,9
108155,9
108156,9
108157,9
108158,9
108159,9
108160,9
108161,9
108162,9
108163,9
108164,9
108165,9
108166,9
108167,9
108168,9
108169,9
108170,9
108171,9
108172,9
108173,9
108174,9
108175,9
108176,9
108177,9
108178,9
108179,9
108180,9
108181,9
108182,9
108183,9
108184,9
108185,9
108186,9
108187,9
108188,9
108189,9
108190,9
108191,9
108192,9
108193,9
108194,9
108195,9
108196,9
108197,9
108198,9
108199,9
108200,9
108201,9
108202,9
108203,9
108204,9
108205,9
108206,9
108207,9
108208,9
108209,9
108210,9
108211,9
108212,9
108213,9
108214,9
108215,9
108216,9
108217,9
108218,9
108219,9
108220,9
108221,9
108222,9
108223,9
108224,9
108225,9
108226,9
108227,9
108228,9
108229,9
108230,9
108231,9
108232,9
108233,9
108234,9
108235,9
108236,9
108237,9
108238,9
108239,9
108240,9
108241,9
108242,9
108243,9
108244,9
108245,9
108246,9
108247,9
108248,9
108249,9
108250,9
108251,9
108252,9
108253,9
108254,9
108255,9
108256,9
108257,9
108258,9
108259,9
108260,9
108261,9
108262,9
108263,9
108264,9
108265,9
108266,9
108267,9
108268,9
108269,9
108270,9
108271,9
108272,9
108273,9
108274,9
108275,9
108276,9
108277,9
108278,9
108279,9
108280,9
108281,9
108282,9
108283,9
108284,9
108285,9
108286,9
108287,9
108288,9
108289,9
108290,9
108291,9
108292,9
108293,9
108294,9
108295,9
108296,9
108297,9
108298,9
108299,9
108300,9
108301,9
108302,9
108303,9
108304,9
108305,9
108306,9
108307,9
108308,9
108309,9
108310,9
108311,9
108312,9
108313,9
108314,9
108315,9
108316,9
108317,9
108318,9
108319,9
108320,9
108321,9
108322,9
108323,9
108324,9
108325,9
108326,9
108327,9
108328,9
108329,9
108330,9
108331,9
108332,9
108333,9
108334,9
108335,9
108336,9
108337,9
108338,9
108339,9
108340,9
108341,9
108342,9
108343,9
108344,9
108345,9
108346,9
108347,9
108348,9
108349,9
108350,9
108351,9
108352,9
108353,9
108354,9
108355,9
108356,9
108357,9
108358,9
108359,9
108360,9
108361,9
108362,9
108363,9
108364,9
108365,9
108366,9
108367,9
108368,9
108369,9
108370,9
108371,9
108372,9
108373,9
108374,9
108375,9
108376,9
108377,9
108378,9
108379,9
108380,9
108381,9
108382,9
108383,9
108384,9
108385,9
108386,9
108387,9
108388,9
108389,9
108390,9
108391,9
108392,9
108393,9
108394,9
108395,9
108396,9
108397,9
108398,9
108399,9
108400,9
108401,9
108402,9
108403,9
108404,9
108405,9
108406,9
108407,9
108408,9
108409,9
108410,9
108411,9
108412,9
108413,9
108414,9
108415,9
108416,9
108417,9
108418,9
108419,9
108420,9
108421,9
108422,9
108423,9
108424,9
108425,9
108426,9
108427,9
108428,9
108429,9
108430,9
108431,9
108432,9
108433,9
108434,9
108435,9
108436,9
108437,9
108438,9
108439,9
108440,9
108441,9
108442,9
108443,9
108444,9
108445,9
108446,9
108447,9
108448,9
108449,9
108450,9
108451,9
108452,9
108453,9
108454,9
108455,9
108456,9
108457,9
108458,9
108459,9
108460,9
108461,9
108462,9
108463,9
108464,9
108465,9
108466,9
108467,9
108468,9
108469,9
108470,9
108471,9
108472,9
108473,9
108474,9
108475,9
108476,9
108477,9
108478,9
108479,9
108480,9
108481,9
108482,9
108483,9
108484,9
108485,9
108486,9
108487,9
108488,9
108489,9
108490,9
108491,9
108492,9
108493,9
108494,9
108495,9
108496,9
108497,9
108498,9
108499,9
108500,9
108501,9
108502,9
108503,9
108504,9
108505,9
108506,9
108507,9
108508,9
108509,9
108510,9
108511,9
108512,9
108513,9
108514,9
108515,9
108516,9
108517,9
108518,9
108519,9
108520,9
108521,9
108522,9
108523,9
108524,9
108525,9
108526,9
108527,9
108528,9
108529,9
108530,9
108531,9
108532,9
108533,9
108534,9
108535,9
108536,9
108537,9
108538,9
108539,9
108540,9
108541,9
108542,9
108543,9
108544,9
108545,9
108546,9
108547,9
108548,9
108549,9
108550,9
108551,9
108552,9
108553,9
108554,9
108555,9
108556,9
108557,9
108558,9
108559,9
108560,9
108561,9
108562,9
108563,9
108564,9
108565,9
108566,9
108567,9
108568,9
108569,9
108570,9
108571,9
108572,9
108573,9
108574,9
108575,9
108576,9
108577,9
108578,9
108579,9
108580,9
108581,9
108582,9
108583,9
108584,9
108585,9
108586,9
108587,9
108588,9
108589,9
108590,9
108591,9
108592,9
108593,9
108594,9
108595,9
108596,9
108597,9
108598,9
108599,9
108600,9
108601,9
108602,9
108603,9
108604,9
108605,9
108606,9
108607,9
108608,9
108609,9
108610,9
108611,9
108612,9
108613,9
108614,9
108615,9
108616,9
108617,9
108618,9
108619,9
108620,9
108621,9
108622,9
108623,9
108624,9
108625,9
108626,9
108627,9
108628,9
108629,9
108630,9
108631,9
108632,9
108633,9
108634,9
108635,9
108636,9
108637,9
108638,9
108639,9
108640,9
108641,9
108642,9
108643,9
108644,9
108645,9
108646,9
108647,9
108648,9
108649,9
108650,9
108651,9
108652,9
108653,9
108654,9
108655,9
108656,9
108657,9
108658,9
108659,9
108660,9
108661,9
108662,9
108663,9
108664,9
108665,9
108666,9
108667,9
108668,9
108669,9
108670,9
108671,9
108672,9
108673,9
108674,9
108675,9
108676,9
108677,9
108678,9
108679,9
108680,9
108681,9
108682,9
108683,9
108684,9
108685,9
108686,9
108687,9
108688,9
108689,9
108690,9
108691,9
108692,9
108693,9
108694,9
108695,9
108696,9
108697,9
108698,9
108699,9
108700,9
108701,9
108702,9
108703,9
108704,9
108705,9
108706,9
108707,9
108708,9
108709,9
108710,9
108711,9
108712,9
108713,9
108714,9
108715,9
108716,9
108717,9
108718,9
108719,9
108720,9
108721,9
108722,9
108723,9
108724,9
108725,9
108726,9
108727,9
108728,9
108729,9
108730,9
108731,9
108732,9
108733,9
108734,9
108735,9
108736,9
108737,9
108738,9
108739,9
108740,9
108741,9
108742,9
108743,9
108744,9
108745,9
108746,9
108747,9
108748,9
108749,9
108750,9
108751,9
108752,9
108753,9
108754,9
108755,9
108756,9
108757,9
108758,9
108759,9
108760,9
108761,9
108762,9
108763,9
108764,9
108765,9
108766,9
108767,9
108768,9
108769,9
108770,9
108771,9
108772,9
108773,9
108774,9
108775,9
108776,9
108777,9
108778,9
108779,9
108780,9
108781,9
108782,9
108783,9
108784,9
108785,9
108786,9
108787,9
108788,9
108789,9
108790,9
108791,9
108792,9
108793,9
108794,9
108795,9
108796,9
108797,9
108798,9
108799,9
108800,9
108801,9
108802,9
108803,9
108804,9
108805,9
108806,9
108807,9
108808,9
108809,9
108810,9
108811,9
108812,9
108813,9
108814,9
108815,9
108816,9
108817,9
108818,9
108819,9
108820,9
108821,9
108822,9
108823,9
108824,9
108825,9
108826,9
108827,9
108828,9
108829,9
108830,9
108831,9
108832,9
108833,9
108834,9
108835,9
108836,9
108837,9
108838,9
108839,9
108840,9
108841,9
108842,9
108843,9
108844,9
108845,9
108846,9
108847,9
108848,9
108849,9
108850,9
108851,9
108852,9
108853,9
108854,9
108855,9
108856,9
108857,9
108858,9
108859,9
108860,9
108861,9
108862,9
108863,9
108864,9
108865,9
108866,9
108867,9
108868,9
108869,9
108870,9
108871,9
108872,9
108873,9
108874,9
108875,9
108876,9
108877,9
108878,9
108879,9
108880,9
108881,9
108882,9
108883,9
108884,9
108885,9
108886,9
108887,9
108888,9
108889,9
108890,9
108891,9
108892,9
108893,9
108894,9
108895,9
108896,9
108897,9
108898,9
108899,9
108900,9
108901,9
108902,9
108903,9
108904,9
108905,9
108906,9
108907,9
108908,9
108909,9
108910,9
108911,9
108912,9
108913,9
108914,9
108915,9
108916,9
108917,9
108918,9
108919,9
108920,9
108921,9
108922,9
108923,9
108924,9
108925,9
108926,9
108927,9
108928,9
108929,9
108930,9
108931,9
108932,9
108933,9
108934,9
108935,9
108936,9
108937,9
108938,9
108939,9
108940,9
108941,9
108942,9
108943,9
108944,9
108945,9
108946,9
108947,9
108948,9
108949,9
108950,9
108951,9
108952,9
108953,9
108954,9
